file,emotion,intensity,statement,actor
1088_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1088
1019_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1019
1043_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1043
1020_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1020
1089_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1089
1030_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1030
1001_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1001
1064_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1064
1091_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1091
1040_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1040
1024_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1024
1005_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1005
1014_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1014
1047_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1047
1050_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1050
1006_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1006
1061_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1061
1005_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1005
1064_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1064
1037_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1037
1068_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1068
1089_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1089
1028_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1028
1084_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1084
1002_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1002
1048_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1048
1060_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1060
1039_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1039
1052_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1052
1068_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1068
1063_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1063
1015_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1015
1065_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1065
1077_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1077
1053_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1053
1045_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1045
1034_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1034
1087_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1087
1048_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1048
1086_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1086
1005_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1005
1056_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1056
1007_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1007
1055_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1055
1072_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1072
1075_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1075
1038_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1038
1013_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1013
1008_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1008
1074_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1074
1039_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1039
1049_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1049
1079_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1079
1046_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1046
1076_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1076
1075_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1075
1036_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1036
1020_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1020
1018_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1018
1042_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1042
1026_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1026
1063_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1063
1085_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1085
1051_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1051
1026_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1026
1044_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1044
1021_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1021
1016_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1016
1067_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1067
1021_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1021
1088_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1088
1002_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1002
1006_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1006
1065_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1065
1024_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1024
1090_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1090
1050_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1050
1026_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1026
1057_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1057
1067_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1067
1051_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1051
1059_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1059
1031_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1031
1044_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1044
1023_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1023
1057_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1057
1038_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1038
1031_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1031
1044_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1044
1015_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1015
1009_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1009
1046_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1046
1069_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1069
1080_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1080
1080_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1080
1052_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1052
1028_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1028
1087_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1087
1028_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1028
1003_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1003
1009_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1009
1061_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1061
1010_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1010
1076_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1076
1041_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1041
1077_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1077
1079_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1079
1038_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1038
1059_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1059
1053_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1053
1074_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1074
1009_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1009
1045_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1045
1039_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1039
1082_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1082
1054_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1054
1060_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1060
1006_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1006
1043_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1043
1067_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1067
1076_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1076
1017_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1017
1067_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1067
1046_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1046
1085_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1085
1087_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1087
1079_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1079
1089_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1089
1042_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1042
1035_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1035
1035_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1035
1051_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1051
1082_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1082
1011_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1011
1001_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1001
1049_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1049
1034_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1034
1056_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1056
1075_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1075
1079_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1079
1029_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1029
1020_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1020
1038_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1038
1083_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1083
1041_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1041
1054_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1054
1066_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1066
1001_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1001
1063_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1063
1011_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1011
1006_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1006
1073_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1073
1039_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1039
1063_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1063
1075_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1075
1062_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1062
1055_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1055
1072_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1072
1091_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1091
1065_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1065
1017_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1017
1011_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1011
1086_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1086
1061_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1061
1012_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1012
1033_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1033
1080_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1080
1040_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1040
1043_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1043
1091_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1091
1083_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1083
1069_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1069
1071_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1071
1047_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1047
1020_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1020
1004_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1004
1069_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1069
1007_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1007
1075_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1075
1045_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1045
1035_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1035
1031_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1031
1036_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1036
1042_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1042
1036_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1036
1049_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1049
1089_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1089
1068_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1068
1067_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1067
1018_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1018
1045_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1045
1023_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1023
1072_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1072
1009_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1009
1061_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1061
1011_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1011
1056_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1056
1017_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1017
1008_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1008
1091_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1091
1003_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1003
1045_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1045
1054_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1054
1016_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1016
1063_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1063
1045_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1045
1016_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1016
1081_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1081
1012_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1012
1010_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1010
1034_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1034
1030_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1030
1015_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1015
1022_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1022
1021_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1021
1004_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1004
1070_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1070
1012_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1012
1073_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1073
1068_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1068
1049_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1049
1045_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1045
1034_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1034
1073_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1073
1084_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1084
1065_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1065
1073_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1073
1028_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1028
1033_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1033
1033_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1033
1018_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1018
1035_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1035
1052_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1052
1049_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1049
1059_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1059
1029_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1029
1047_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1047
1060_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1060
1037_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1037
1084_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1084
1026_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1026
1044_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1044
1062_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1062
1091_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1091
1089_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1089
1021_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1021
1072_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1072
1047_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1047
1042_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1042
1081_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1081
1014_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1014
1030_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1030
1027_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1027
1025_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1025
1023_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1023
1034_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1034
1076_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1076
1055_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1055
1023_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1023
1040_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1040
1059_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1059
1088_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1088
1014_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1014
1043_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1043
1025_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1025
1009_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1009
1068_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1068
